id;X_deg;Y_deg;Pop2040;Households;Tier;TotalEnergyPerCell;FinalElecCode2040;MinimumOverallLCOE2040;Least_Cost_Option
17176;1.7635;9.9494;51.3382;8.8000;4;8244.9218;3.0000;0.4241;Solar Home System (SHS)
12663;1.4973;10.1191;110.8439;19.0000;4;17801.5356;3.0000;0.4239;Solar Home System (SHS)
15792;2.9645;11.3120;57.1721;9.8000;4;9181.8447;3.0000;0.4108;Solar Home System (SHS)
15923;2.4268;11.3321;131.8459;22.6000;4;21174.4582;3.0000;0.4074;Solar Home System (SHS)
7339;2.7595;9.0984;309.1962;53.0000;4;49656.9152;3.0000;0.4580;Solar Home System (SHS)
6941;2.6130;8.5325;168.0161;28.8000;4;26983.3803;1.0000;0.1000;Grid Extension
14293;2.5726;10.7037;66.5064;11.4000;4;10680.9214;3.0000;0.4164;Solar Home System (SHS)
7124;2.5579;8.8592;222.8546;38.2000;4;35790.4559;1.0000;0.1000;Grid Extension
2299;1.8374;6.7681;623.0596;106.8000;4;100063.3688;5.0000;0.4618;Mini-grid
16017;2.3628;11.3853;135.3463;23.2000;4;21736.6119;3.0000;0.4090;Solar Home System (SHS)
1163;2.4389;6.5545;1094.4380;187.6000;4;175766.7414;5.0000;0.2629;Mini-grid
771;1.7826;6.5243;974.2598;167.0000;4;156466.1291;5.0000;0.2767;Mini-grid
257;1.7967;6.4598;1055.9343;181.0000;4;169583.0501;5.0000;0.2864;Mini-grid
5274;1.7210;7.3984;57.1721;9.8000;4;9181.8447;3.0000;0.4728;Solar Home System (SHS)
2204;2.2556;6.7569;457.3771;78.4000;4;73454.7576;5.0000;0.3084;Mini-grid
13934;2.2524;10.8376;21.0020;3.6000;4;3372.9225;3.0000;0.4150;Solar Home System (SHS)
4341;2.7053;7.1581;3582.0092;614.0000;4;575270.6781;5.0000;0.3335;Mini-grid
5334;1.6932;7.4809;183.1842;31.4000;4;29419.3800;3.0000;0.4705;Solar Home System (SHS)
15617;3.0715;11.2650;2821.2698;483.6000;4;453095.9282;5.0000;0.2415;Mini-grid
8227;1.5302;9.4366;84.0080;14.4000;4;13491.6902;3.0000;0.4299;Solar Home System (SHS)
1786;2.4756;6.6549;1942.6858;333.0000;4;311995.3352;1.0000;0.1000;Grid Extension
12010;1.1831;10.4222;120.1782;20.6000;4;19300.6123;3.0000;0.4227;Solar Home System (SHS)
12705;2.9895;10.4650;53.6718;9.2000;4;8619.6909;3.0000;0.4208;Solar Home System (SHS)
2959;2.5546;6.8280;53.6718;9.2000;4;8619.6909;3.0000;0.4993;Solar Home System (SHS)
922;2.4368;6.6947;487.7133;83.6000;4;78326.7568;1.0000;0.1000;Grid Extension
541;1.9975;6.4686;255.5244;43.8000;4;41037.2243;3.0000;0.4782;Solar Home System (SHS)
8328;1.6420;9.4200;74.6738;12.8000;4;11992.6135;3.0000;0.4310;Solar Home System (SHS)
9496;1.7180;9.8994;152.8479;26.2000;4;24547.3807;3.0000;0.4246;Solar Home System (SHS)
8304;1.4812;9.3994;120.1782;20.6000;4;19300.6123;3.0000;0.4317;Solar Home System (SHS)
15769;2.9803;11.3192;84.0080;14.4000;4;13491.6902;3.0000;0.4106;Solar Home System (SHS)
6069;2.4898;7.3426;135.3463;23.2000;4;21736.6119;3.0000;0.4867;Solar Home System (SHS)
11994;1.1889;10.3990;63.0060;10.8000;4;10118.7676;3.0000;0.4227;Solar Home System (SHS)
10694;1.4741;10.0926;907.7535;155.6000;4;145785.2077;1.0000;0.1000;Grid Extension
14139;0.9608;10.8690;1341.7950;230.0000;4;215492.2736;5.0000;0.2836;Mini-grid
9376;3.2647;9.8585;68.8399;11.8000;4;11055.6906;3.0000;0.4286;Solar Home System (SHS)
12605;0.9682;10.3272;74.6738;12.8000;4;11992.6135;3.0000;0.4282;Solar Home System (SHS)
11896;1.1123;10.4083;105.0100;18.0000;4;16864.6127;3.0000;0.4258;Solar Home System (SHS)
8935;3.2669;9.6764;270.6926;46.4000;4;43473.2239;3.0000;0.4339;Solar Home System (SHS)
292;2.1530;6.4266;120.1782;20.6000;4;19300.6123;3.0000;0.4787;Solar Home System (SHS)
15162;2.8321;11.1048;78.1741;13.4000;4;12554.7672;3.0000;0.4108;Solar Home System (SHS)
2456;2.5297;6.8864;159.8486;27.4000;4;25671.6882;3.0000;0.4975;Solar Home System (SHS)
890;1.8659;6.6913;465.5445;79.8000;4;74766.4497;5.0000;0.2936;Mini-grid
13583;1.0097;10.5740;60.6725;10.4000;4;9743.9985;3.0000;0.4216;Solar Home System (SHS)
12917;1.7210;10.5469;74.6738;12.8000;4;11992.6135;3.0000;0.4166;Solar Home System (SHS)
4993;2.1476;7.2391;288.1942;49.4000;4;46283.9927;3.0000;0.4803;Solar Home System (SHS)
1328;2.1573;6.5469;928.7555;159.2000;4;149158.1302;1.0000;0.1000;Grid Extension
6191;2.1193;7.1053;1318.4594;226.0000;4;211744.5818;5.0000;0.2660;Mini-grid
13115;1.1661;10.5072;53.6718;9.2000;4;8619.6909;3.0000;0.4248;Solar Home System (SHS)
1231;2.2966;6.5352;89.8419;15.4000;4;14428.6131;3.0000;0.4940;Solar Home System (SHS)
1978;1.9332;6.7814;152.8479;26.2000;4;24547.3807;3.0000;0.4935;Solar Home System (SHS)
10048;1.9903;6.9002;495.8808;85.0000;4;79638.4489;5.0000;0.2838;Mini-grid
1058;2.1080;6.6700;152.8479;26.2000;4;24547.3807;3.0000;0.4964;Solar Home System (SHS)
3970;2.5657;7.0395;51.3382;8.8000;4;8244.9218;3.0000;0.4961;Solar Home System (SHS)
9975;1.9224;6.8965;144.6805;24.8000;4;23235.6886;3.0000;0.4850;Solar Home System (SHS)
7216;2.6706;9.0155;99.1762;17.0000;4;15927.6898;3.0000;0.4578;Solar Home System (SHS)
7459;2.1083;9.1477;45.5044;7.8000;4;7307.9988;3.0000;0.4462;Solar Home System (SHS)
10589;2.4193;10.0934;78.1741;13.4000;4;12554.7672;3.0000;0.4254;Solar Home System (SHS)
739;2.0606;6.5160;465.5445;79.8000;4;74766.4497;5.0000;0.2966;Mini-grid
6374;2.1536;7.8974;2192.3763;375.8000;4;352095.6365;5.0000;0.2650;Mini-grid
16954;2.9032;12.2444;962.5920;165.0000;4;154592.2832;5.0000;0.2355;Mini-grid
15391;2.6319;11.2135;183.1842;31.4000;4;29419.3800;1.0000;0.0100;Grid Extension
5879;2.2646;7.7390;45.5044;7.8000;4;7307.9988;3.0000;0.4787;Solar Home System (SHS)
10653;3.0928;10.0802;1254.2866;215.0000;4;201438.4296;5.0000;0.3624;Mini-grid
9452;3.1786;9.8425;964.9256;165.4000;4;154967.0524;5.0000;0.2523;Mini-grid
11631;1.0721;10.2151;84.0080;14.4000;4;13491.6902;3.0000;0.4291;Solar Home System (SHS)
13139;1.0223;10.5903;74.6738;12.8000;4;11992.6135;3.0000;0.4216;Solar Home System (SHS)
13598;2.5918;10.7174;45.5044;7.8000;4;7307.9988;3.0000;0.4156;Solar Home System (SHS)
11397;2.8326;10.2744;36.1701;6.2000;4;5808.9222;3.0000;0.4224;Solar Home System (SHS)
11451;3.5161;10.2511;45.5044;7.8000;4;7307.9988;3.0000;0.4224;Solar Home System (SHS)
7821;2.8010;9.1112;45.5044;7.8000;4;7307.9988;3.0000;0.4573;Solar Home System (SHS)
9181;3.2452;9.7611;180.8506;31.0000;4;29044.6108;3.0000;0.4306;Solar Home System (SHS)
11040;2.6825;10.2013;577.5552;99.0000;4;92755.3699;1.0000;0.1000;Grid Extension
11701;3.1299;10.3614;24.5023;4.2000;4;3935.0763;3.0000;0.4222;Solar Home System (SHS)
2156;2.7117;6.7523;66.5064;11.4000;4;10680.9214;3.0000;0.5022;Solar Home System (SHS)
1629;2.1659;6.6208;333.6986;57.2000;4;53591.9915;1.0000;0.0100;Grid Extension
8592;1.7274;9.5818;60.6725;10.4000;4;9743.9985;3.0000;0.4289;Solar Home System (SHS)
11953;3.2270;10.3867;120.1782;20.6000;4;19300.6123;3.0000;0.4206;Solar Home System (SHS)
4922;2.5143;7.2541;63.0060;10.8000;4;10118.7676;3.0000;0.4872;Solar Home System (SHS)
16687;2.5676;11.6238;95.6758;16.4000;4;15365.5360;3.0000;0.4078;Solar Home System (SHS)
8293;1.6877;9.3983;68.8399;11.8000;4;11055.6906;3.0000;0.4328;Solar Home System (SHS)
7534;2.5214;9.1878;110.8439;19.0000;4;17801.5356;3.0000;0.4507;Solar Home System (SHS)
11171;3.2063;10.2225;95.6758;16.4000;4;15365.5360;3.0000;0.4229;Solar Home System (SHS)
13220;0.9913;10.6122;66.5064;11.4000;4;10680.9214;3.0000;0.4222;Solar Home System (SHS)
9505;3.5067;9.8890;42.0040;7.2000;4;6745.8451;3.0000;0.4291;Solar Home System (SHS)
10646;3.1609;10.0832;36.1701;6.2000;4;5808.9222;3.0000;0.4246;Solar Home System (SHS)
10101;1.7667;6.9212;354.7006;60.8000;4;56964.9141;5.0000;0.2665;Mini-grid
4530;2.5634;7.1389;72.3403;12.4000;4;11617.8443;3.0000;0.4943;Solar Home System (SHS)
534;1.8870;6.4660;249.6905;42.8000;4;40100.3013;3.0000;0.4886;Solar Home System (SHS)
8715;2.5825;9.6414;57.1721;9.8000;4;9181.8447;3.0000;0.4393;Solar Home System (SHS)
929;2.0436;6.6945;1037.2659;177.8000;4;166584.8967;1.0000;0.1000;Grid Extension
10454;3.3839;10.0333;147.0141;25.2000;4;23610.4578;3.0000;0.4263;Solar Home System (SHS)
14603;2.7646;11.0148;129.5124;22.2000;4;20799.6890;3.0000;0.4122;Solar Home System (SHS)
7025;2.5766;8.7308;147.0141;25.2000;4;23610.4578;1.0000;0.1000;Grid Extension
10144;2.0475;6.9277;81.6745;14.0000;4;13116.9210;3.0000;0.4878;Solar Home System (SHS)
218;2.2343;6.3464;196.0187;33.6000;4;31480.6104;3.0000;0.4575;Solar Home System (SHS)
10631;1.3919;10.1029;51.3382;8.8000;4;8244.9218;3.0000;0.4258;Solar Home System (SHS)
9703;1.7237;9.9127;240.3563;41.2000;4;38601.2247;3.0000;0.4246;Solar Home System (SHS)
9322;2.5908;9.8268;42.0040;7.2000;4;6745.8451;3.0000;0.4348;Solar Home System (SHS)
12277;0.8650;10.3637;1031.4320;176.8000;4;165647.9738;5.0000;0.3065;Mini-grid
15759;2.5090;11.3028;129.5124;22.2000;4;20799.6890;3.0000;0.4088;Solar Home System (SHS)
4216;1.9220;7.0109;141.1802;24.2000;4;22673.5349;3.0000;0.4828;Solar Home System (SHS)
7922;1.7003;9.3670;183.1842;31.4000;4;29419.3800;3.0000;0.4339;Solar Home System (SHS)
3581;2.3058;6.9423;9296.8890;1593.6000;4;1493080.3789;5.0000;0.3072;Mini-grid
7388;2.4900;9.0982;87.5084;15.0000;4;14053.8439;3.0000;0.4534;Solar Home System (SHS)
2673;2.2562;6.8524;78.1741;13.4000;4;12554.7672;3.0000;0.4961;Solar Home System (SHS)
6781;2.3918;8.2974;93.3423;16.0000;4;14990.7669;3.0000;0.4736;Solar Home System (SHS)
16540;2.5629;11.5609;36.1701;6.2000;4;5808.9222;3.0000;0.4082;Solar Home System (SHS)
1429;1.7066;6.5815;238.0228;40.8000;4;38226.4555;1.0000;0.1000;Grid Extension
9190;1.7335;9.7627;144.6805;24.8000;4;23235.6886;3.0000;0.4269;Solar Home System (SHS)
8105;3.0910;9.4293;68.8399;11.8000;4;11055.6906;3.0000;0.4448;Solar Home System (SHS)
1088;2.6287;6.6745;331.3650;56.8000;4;53217.2223;1.0000;0.1000;Grid Extension
1575;2.0202;6.6097;156.3483;26.8000;4;25109.5345;3.0000;0.4870;Solar Home System (SHS)
13940;3.7040;10.8066;17.5017;3.0000;4;2810.7688;3.0000;0.4166;Solar Home System (SHS)
12083;1.0724;10.4421;110.8439;19.0000;4;17801.5356;3.0000;0.4241;Solar Home System (SHS)
14668;2.8210;11.0468;144.6805;24.8000;4;23235.6886;3.0000;0.4112;Solar Home System (SHS)
14461;2.3668;10.9837;74.6738;12.8000;4;11992.6135;3.0000;0.4142;Solar Home System (SHS)
5209;2.1904;7.4198;186.6845;32.0000;4;29981.5337;3.0000;0.4853;Solar Home System (SHS)
8550;3.1657;9.5237;117.8446;20.2000;4;18925.8432;3.0000;0.4413;Solar Home System (SHS)
14232;0.9321;10.7775;60.6725;10.4000;4;9743.9985;3.0000;0.4195;Solar Home System (SHS)
2719;2.4722;6.8027;106.1768;18.2000;4;17051.9973;3.0000;0.5002;Solar Home System (SHS)
8130;3.0761;9.4678;99.1762;17.0000;4;15927.6898;1.0000;0.0100;Grid Extension
13162;0.9549;10.5884;598.5572;102.6000;4;96128.2925;3.0000;0.4229;Solar Home System (SHS)
2199;2.3214;6.7578;102.6765;17.6000;4;16489.8435;3.0000;0.5002;Solar Home System (SHS)
9352;2.4766;9.8543;57.1721;9.8000;4;9181.8447;3.0000;0.4335;Solar Home System (SHS)
12778;0.9711;10.4722;51.3382;8.8000;4;8244.9218;3.0000;0.4250;Solar Home System (SHS)
11460;0.9903;10.2523;234.5224;40.2000;4;37664.3017;3.0000;0.4291;Solar Home System (SHS)
11022;2.7236;10.1987;42.0040;7.2000;4;6745.8451;1.0000;0.0100;Grid Extension
13531;2.5441;10.6470;2053.5297;352.0000;4;329796.8708;5.0000;0.2622;Mini-grid
15935;2.5453;11.3676;427.0408;73.2000;4;68582.7584;5.0000;0.2450;Mini-grid
139;1.9648;6.3730;47.8379;8.2000;4;7682.7680;3.0000;0.4700;Solar Home System (SHS)
10937;2.8353;10.1854;186.6845;32.0000;4;29981.5337;3.0000;0.4229;Solar Home System (SHS)
13274;2.6965;10.6010;32.6698;5.6000;4;5246.7684;3.0000;0.4166;Solar Home System (SHS)
9507;1.3811;9.8885;670.8975;115.0000;4;107746.1368;5.0000;0.2906;Mini-grid
3314;2.2301;6.7310;102.6765;17.6000;4;16489.8435;3.0000;0.4972;Solar Home System (SHS)
9039;2.4519;9.7591;42.0040;7.2000;4;6745.8451;3.0000;0.4348;Solar Home System (SHS)
2704;1.9490;6.8016;68.8399;11.8000;4;11055.6906;3.0000;0.4920;Solar Home System (SHS)
13342;1.1970;10.6913;74.6738;12.8000;4;11992.6135;1.0000;0.0100;Grid Extension
15408;2.9303;11.2077;63.0060;10.8000;4;10118.7676;3.0000;0.4112;Solar Home System (SHS)
17099;1.0533;10.4601;255.5244;43.8000;4;41037.2243;3.0000;0.4233;Solar Home System (SHS)
10229;2.9791;9.9679;120.1782;20.6000;4;19300.6123;3.0000;0.4282;Solar Home System (SHS)
16756;3.4692;11.6674;526.2170;90.2000;4;84510.4482;5.0000;0.2540;Mini-grid
10377;1.5404;10.0215;84.0080;14.4000;4;13491.6902;3.0000;0.4237;Solar Home System (SHS)
16685;2.5634;11.6207;32.6698;5.6000;4;5246.7684;3.0000;0.4076;Solar Home System (SHS)
6006;2.7381;7.3294;201.8526;34.6000;4;32417.5333;3.0000;0.4961;Solar Home System (SHS)
5043;2.1242;7.2595;84.0080;14.4000;4;13491.6902;3.0000;0.4801;Solar Home System (SHS)
673;1.8375;6.5026;579.8888;99.4000;4;93130.1391;3.0000;0.4923;Solar Home System (SHS)
13550;1.4380;10.5690;93.3423;16.0000;4;14990.7669;3.0000;0.4206;Solar Home System (SHS)
14808;3.6928;11.0814;45.5044;7.8000;4;7307.9988;3.0000;0.4144;Solar Home System (SHS)
4141;2.1959;7.0061;72.3403;12.4000;4;11617.8443;3.0000;0.4886;Solar Home System (SHS)
11550;2.0165;10.2570;45.5044;7.8000;4;7307.9988;3.0000;0.4197;Solar Home System (SHS)
14020;2.8186;10.8613;36.1701;6.2000;4;5808.9222;3.0000;0.4126;Solar Home System (SHS)
816;1.8306;6.6833;89.8419;15.4000;4;14428.6131;3.0000;0.4929;Solar Home System (SHS)
11016;1.3960;10.2056;63.0060;10.8000;4;10118.7676;3.0000;0.4256;Solar Home System (SHS)
1845;2.7641;6.7483;84.0080;14.4000;4;13491.6902;3.0000;0.5028;Solar Home System (SHS)
5698;2.2021;7.6262;1085.1038;186.0000;4;174267.6647;1.0000;0.1000;Grid Extension
9905;2.5939;6.9122;89.8419;15.4000;4;14428.6131;3.0000;0.4990;Solar Home System (SHS)
14987;2.1692;11.1173;93.3423;16.0000;4;14990.7669;3.0000;0.4116;Solar Home System (SHS)
1374;1.8341;6.6339;110.8439;19.0000;4;17801.5356;3.0000;0.4949;Solar Home System (SHS)
12856;3.7916;10.5126;84.0080;14.4000;4;13491.6902;3.0000;0.4191;Solar Home System (SHS)
2222;2.3418;6.7593;261.3583;44.8000;4;41974.1472;3.0000;0.4999;Solar Home System (SHS)
16551;2.6305;11.5534;53.6718;9.2000;4;8619.6909;3.0000;0.4078;Solar Home System (SHS)
16035;2.5552;11.4057;66.5064;11.4000;4;10680.9214;3.0000;0.4078;Solar Home System (SHS)
3574;1.7585;6.9450;99.1762;17.0000;4;15927.6898;3.0000;0.4809;Solar Home System (SHS)
8460;1.6660;9.5303;51.3382;8.8000;4;8244.9218;3.0000;0.4295;Solar Home System (SHS)
14849;2.5174;11.0735;99.1762;17.0000;4;15927.6898;3.0000;0.4134;Solar Home System (SHS)
8244;2.6002;9.4449;93.3423;16.0000;4;14990.7669;3.0000;0.4430;Solar Home System (SHS)
13676;2.7155;10.7318;225.1882;38.6000;4;36165.2250;3.0000;0.4144;Solar Home System (SHS)
11856;3.0598;10.4006;306.8627;52.6000;4;49282.1460;3.0000;0.4222;Solar Home System (SHS)
13590;0.9913;10.5723;4588.9388;786.6000;4;736983.5756;5.0000;0.2981;Mini-grid
9912;1.9090;6.9142;138.8466;23.8000;4;22298.7657;3.0000;0.4828;Solar Home System (SHS)
16075;2.6273;11.4140;301.0288;51.6000;4;48345.2231;3.0000;0.4090;Solar Home System (SHS)
12021;1.6729;10.4244;381.5365;65.4000;4;61274.7595;3.0000;0.4185;Solar Home System (SHS)
14033;2.7252;10.8869;87.5084;15.0000;4;14053.8439;3.0000;0.4134;Solar Home System (SHS)
7484;1.6559;9.1599;78.1741;13.4000;4;12554.7672;3.0000;0.4375;Solar Home System (SHS)
12604;3.2516;10.3278;131.8459;22.6000;4;21174.4582;3.0000;0.4212;Solar Home System (SHS)
13689;3.4200;10.7532;63.0060;10.8000;4;10118.7676;3.0000;0.4164;Solar Home System (SHS)
1936;1.9681;6.7763;78.1741;13.4000;4;12554.7672;3.0000;0.4940;Solar Home System (SHS)
10371;3.5243;10.0236;51.3382;8.8000;4;8244.9218;3.0000;0.4289;Solar Home System (SHS)
15100;2.8736;11.1535;1380.2987;236.6000;4;221675.9649;1.0000;0.0100;Grid Extension
11135;3.4973;10.1785;394.3710;67.6000;4;63335.9900;3.0000;0.4256;Solar Home System (SHS)
5945;1.6923;7.7489;63.0060;10.8000;4;10118.7676;3.0000;0.4618;Solar Home System (SHS)
7979;1.4237;9.3193;715.2351;122.6000;4;114866.7510;1.0000;0.1000;Grid Extension
6238;2.0506;7.1911;1039623.0911;123281.8000;4;440176416.7790;1.0000;0.1000;Grid Extension
9846;1.6588;9.2899;183.1842;31.4000;4;29419.3800;3.0000;0.4352;Solar Home System (SHS)
17214;3.2395;9.9536;484.2130;83.0000;4;77764.6031;5.0000;0.2786;Mini-grid
8928;2.5941;9.7230;141.1802;24.2000;4;22673.5349;3.0000;0.4368;Solar Home System (SHS)
7469;2.4330;9.1437;45.5044;7.8000;4;7307.9988;3.0000;0.4524;Solar Home System (SHS)
3062;1.9568;6.7188;312.6966;53.6000;4;50219.0690;1.0000;0.0100;Grid Extension
10873;1.4809;10.1578;147.0141;25.2000;4;23610.4578;3.0000;0.4254;Solar Home System (SHS)
7977;2.6901;9.3022;95.6758;16.4000;4;15365.5360;3.0000;0.4479;Solar Home System (SHS)
8087;1.7859;9.3485;99.1762;17.0000;4;15927.6898;3.0000;0.4357;Solar Home System (SHS)
5629;1.9977;7.6093;189.0181;32.4000;4;30356.3029;3.0000;0.4758;Solar Home System (SHS)
14423;3.7434;10.9627;108.5104;18.6000;4;17426.7665;3.0000;0.4148;Solar Home System (SHS)
1093;1.6303;6.6765;600.8908;103.0000;4;96503.0616;1.0000;0.1000;Grid Extension
2577;2.6711;6.8411;66.5064;11.4000;4;10680.9214;3.0000;0.5013;Solar Home System (SHS)
490;2.0307;6.4057;204.1862;35.0000;4;32792.3025;3.0000;0.4758;Solar Home System (SHS)
3257;1.8830;6.7257;285.8607;49.0000;4;45909.2235;3.0000;0.4938;Solar Home System (SHS)
16374;2.6131;11.4650;74.6738;12.8000;4;11992.6135;3.0000;0.4080;Solar Home System (SHS)
9680;2.4715;9.8967;2499.2390;428.4000;4;401377.7826;5.0000;0.3073;Mini-grid
4068;1.8284;7.0404;415.3731;71.2000;4;66708.9125;1.0000;0.0100;Grid Extension
2781;1.9104;6.8098;120.1782;20.6000;4;19300.6123;3.0000;0.4903;Solar Home System (SHS)
6392;2.1942;7.9637;295.1949;50.6000;4;47408.3002;3.0000;0.4702;Solar Home System (SHS)
4951;2.1372;7.2340;260.1915;44.6000;4;41786.7626;3.0000;0.4803;Solar Home System (SHS)
1032;2.4820;6.6671;66.5064;11.4000;4;10680.9214;3.0000;0.4952;Solar Home System (SHS)
15713;2.4740;11.3022;95.6758;16.4000;4;15365.5360;1.0000;0.0100;Grid Extension
1658;1.7803;6.6292;99.1762;17.0000;4;15927.6898;3.0000;0.4909;Solar Home System (SHS)
4593;2.2242;7.1257;844.7474;144.8000;4;135666.4400;5.0000;0.2604;Mini-grid
9587;2.8865;9.9166;156.3483;26.8000;4;25109.5345;3.0000;0.4299;Solar Home System (SHS)
7297;2.8952;9.0864;120.1782;20.6000;4;19300.6123;3.0000;0.4575;Solar Home System (SHS)
14237;2.7910;10.7738;47.8379;8.2000;4;7682.7680;3.0000;0.4144;Solar Home System (SHS)
7629;2.4835;9.1653;45.5044;7.8000;4;7307.9988;3.0000;0.4519;Solar Home System (SHS)
16007;2.5746;11.3808;68.8399;11.8000;4;11055.6906;3.0000;0.4086;Solar Home System (SHS)
1982;1.8842;6.7826;95.6758;16.4000;4;15365.5360;1.0000;0.0100;Grid Extension
15886;2.1989;11.3217;26.8359;4.6000;4;4309.8455;3.0000;0.4096;Solar Home System (SHS)
16780;3.3428;11.6640;53.6718;9.2000;4;8619.6909;3.0000;0.4088;Solar Home System (SHS)
12492;3.1337;10.3175;60.6725;10.4000;4;9743.9985;3.0000;0.4229;Solar Home System (SHS)
7749;2.1806;9.2726;827.2458;141.8000;4;132855.6713;1.0000;0.1000;Grid Extension
5717;2.0711;7.6188;26.8359;4.6000;4;4309.8455;3.0000;0.4766;Solar Home System (SHS)
5363;2.2325;7.4883;316.1969;54.2000;4;50781.2227;5.0000;0.2696;Mini-grid
2679;2.2169;6.8529;17.5017;3.0000;4;2810.7688;3.0000;0.4915;Solar Home System (SHS)
9093;3.2028;9.7702;138.8466;23.8000;4;22298.7657;3.0000;0.4321;Solar Home System (SHS)
17162;3.4465;9.9434;1006.9296;172.6000;4;161712.8975;5.0000;0.2864;Mini-grid
3123;2.3526;6.7011;701.2337;120.2000;4;112618.1360;1.0000;0.0100;Grid Extension
1696;2.4536;6.6389;123.6785;21.2000;4;19862.7661;3.0000;0.4935;Solar Home System (SHS)
10996;1.6905;10.1937;129.5124;22.2000;4;20799.6890;3.0000;0.4189;Solar Home System (SHS)
6914;1.8805;7.9841;1452.6389;249.0000;4;233293.8092;5.0000;0.2498;Mini-grid
9291;1.8106;9.8207;32.6698;5.6000;4;5246.7684;3.0000;0.4269;Solar Home System (SHS)
14209;3.4320;10.8516;84.0080;14.4000;4;13491.6902;3.0000;0.4148;Solar Home System (SHS)
3889;2.6073;7.0639;72.3403;12.4000;4;11617.8443;3.0000;0.4961;Solar Home System (SHS)
535;2.0657;6.4669;51.3382;8.8000;4;8244.9218;3.0000;0.4881;Solar Home System (SHS)
4419;2.1664;7.1740;138.8466;23.8000;4;22298.7657;1.0000;0.1000;Grid Extension
3170;1.8376;6.7094;89.8419;15.4000;4;14428.6131;3.0000;0.4920;Solar Home System (SHS)
12955;3.6455;10.5541;21.0020;3.6000;4;3372.9225;3.0000;0.4189;Solar Home System (SHS)
6644;2.0157;8.1577;78.1741;13.4000;4;12554.7672;3.0000;0.4671;Solar Home System (SHS)
7078;2.3781;8.8091;141.1802;24.2000;4;22673.5349;3.0000;0.4613;Solar Home System (SHS)
751;2.0144;6.5182;141.1802;24.2000;4;22673.5349;3.0000;0.4812;Solar Home System (SHS)
10798;3.2391;10.1403;81.6745;14.0000;4;13116.9210;3.0000;0.4241;Solar Home System (SHS)
14898;2.7616;11.0945;739.7374;126.8000;4;118801.8273;5.0000;0.2797;Mini-grid
3155;2.1292;6.7079;108.5104;18.6000;4;17426.7665;3.0000;0.4958;Solar Home System (SHS)
3837;2.4343;7.0815;201.8526;34.6000;4;32417.5333;3.0000;0.4923;Solar Home System (SHS)
3348;2.6115;6.7354;201.8526;34.6000;4;32417.5333;1.0000;0.1000;Grid Extension
11026;2.9221;10.2004;63.0060;10.8000;4;10118.7676;3.0000;0.4235;Solar Home System (SHS)
569;2.1886;6.4777;309.1962;53.0000;4;49656.9152;3.0000;0.4886;Solar Home System (SHS)
552;2.0886;6.4728;150.5144;25.8000;4;24172.6116;3.0000;0.4895;Solar Home System (SHS)
6084;1.7483;7.3603;105.0100;18.0000;4;16864.6127;3.0000;0.4742;Solar Home System (SHS)
12799;1.2991;10.4765;270.6926;46.4000;4;43473.2239;1.0000;0.0100;Grid Extension
6129;1.8623;7.0950;87.5084;15.0000;4;14053.8439;3.0000;0.4844;Solar Home System (SHS)
9840;2.5789;9.2870;295.1949;50.6000;4;47408.3002;1.0000;0.1000;Grid Extension
12614;1.2115;10.3272;213.5204;36.6000;4;34291.3792;3.0000;0.4227;Solar Home System (SHS)
6449;2.4015;7.9244;730.4032;125.2000;4;117302.7507;5.0000;0.2644;Mini-grid
13064;1.3466;10.5414;2102.5344;360.4000;4;337667.0234;5.0000;0.2694;Mini-grid
3260;2.3022;6.7257;558.8868;95.8000;4;89757.2166;5.0000;0.3076;Mini-grid
2341;2.1034;6.7815;2899.4439;497.0000;4;465650.6955;5.0000;0.3415;Mini-grid
13711;2.6294;10.7663;93.3423;16.0000;4;14990.7669;3.0000;0.4152;Solar Home System (SHS)
11387;1.4726;10.2716;87.5084;15.0000;4;14053.8439;3.0000;0.4201;Solar Home System (SHS)
14714;2.8101;11.0187;93.3423;16.0000;4;14990.7669;3.0000;0.4116;Solar Home System (SHS)
9061;1.9269;9.7390;147.0141;25.2000;4;23610.4578;3.0000;0.4289;Solar Home System (SHS)
3662;1.8568;6.9607;105.0100;18.0000;4;16864.6127;3.0000;0.4782;Solar Home System (SHS)
14990;3.6428;11.1233;758.4059;130.0000;4;121799.9807;5.0000;0.2581;Mini-grid
6135;1.6688;7.0978;396.7046;68.0000;4;63710.7591;5.0000;0.2594;Mini-grid
5719;1.7125;7.5894;312.6966;53.6000;4;50219.0690;5.0000;0.2473;Mini-grid
8603;2.8304;9.5873;270.6926;46.4000;4;43473.2239;3.0000;0.4430;Solar Home System (SHS)
1196;2.4033;6.5641;2354.5585;403.6000;4;378142.0940;5.0000;0.3086;Mini-grid
1678;1.9418;6.6308;89.8419;15.4000;4;14428.6131;3.0000;0.4952;Solar Home System (SHS)
4072;1.8390;7.0405;126.0121;21.6000;4;20237.5353;1.0000;0.0100;Grid Extension
11467;3.3802;10.2529;78.1741;13.4000;4;12554.7672;3.0000;0.4235;Solar Home System (SHS)
15044;3.5936;11.1335;81.6745;14.0000;4;13116.9210;3.0000;0.4128;Solar Home System (SHS)
2643;2.5100;6.8484;484.2130;83.0000;4;77764.6031;5.0000;0.2998;Mini-grid
3694;2.1963;6.9675;126.0121;21.6000;4;20237.5353;3.0000;0.4906;Solar Home System (SHS)
